"Plot Title: ELA #5 "
"#","Time, GMT-04:00","Temp, °C()","Coupler Attached()","Host Connected()","Stopped()","End Of File()"
411,06/11/12 12:00:00  PM,21.473,,,,
412,06/11/12 12:30:00  PM,21.473,,,,
413,06/11/12 01:00:00  PM,21.378,,,,
414,06/11/12 01:30:00  PM,21.378,,,,
415,06/11/12 02:00:00  PM,21.378,,,,
416,06/11/12 02:30:00  PM,21.569,,,,
417,06/11/12 03:00:00  PM,21.855,,,,
418,06/11/12 03:30:00  PM,21.760,,,,
419,06/11/12 04:00:00  PM,21.569,,,,
420,06/11/12 04:30:00  PM,21.473,,,,
421,06/11/12 05:00:00  PM,21.473,,,,
422,06/11/12 05:30:00  PM,21.378,,,,
423,06/11/12 06:00:00  PM,21.473,,,,
424,06/11/12 06:30:00  PM,21.664,,,,
425,06/11/12 07:00:00  PM,21.473,,,,
426,06/11/12 07:30:00  PM,21.378,,,,
427,06/11/12 08:00:00  PM,21.378,,,,
428,06/11/12 08:30:00  PM,21.282,,,,
429,06/11/12 09:00:00  PM,21.187,,,,
430,06/11/12 09:30:00  PM,21.091,,,,
431,06/11/12 10:00:00  PM,21.091,,,,
432,06/11/12 10:30:00  PM,20.901,,,,
433,06/11/12 11:00:00  PM,20.805,,,,
434,06/11/12 11:30:00  PM,20.710,,,,
435,06/12/12 12:00:00  AM,20.615,,,,
436,06/12/12 12:30:00  AM,20.519,,,,
437,06/12/12 01:00:00  AM,20.329,,,,
438,06/12/12 01:30:00  AM,20.234,,,,
439,06/12/12 02:00:00  AM,20.138,,,,
440,06/12/12 02:30:00  AM,20.043,,,,
441,06/12/12 03:00:00  AM,19.948,,,,
442,06/12/12 03:30:00  AM,19.853,,,,
443,06/12/12 04:00:00  AM,19.758,,,,
444,06/12/12 04:30:00  AM,19.758,,,,
445,06/12/12 05:00:00  AM,19.662,,,,
446,06/12/12 05:30:00  AM,19.567,,,,
447,06/12/12 06:00:00  AM,19.567,,,,
448,06/12/12 06:30:00  AM,19.472,,,,
449,06/12/12 07:00:00  AM,19.377,,,,
450,06/12/12 07:30:00  AM,19.282,,,,
451,06/12/12 08:00:00  AM,19.187,,,,
452,06/12/12 08:30:00  AM,19.187,,,,
453,06/12/12 09:00:00  AM,19.187,,,,
454,06/12/12 09:30:00  AM,19.092,,,,
455,06/12/12 10:00:00  AM,19.092,,,,
456,06/12/12 10:30:00  AM,19.092,,,,
457,06/12/12 11:00:00  AM,19.187,,,,
458,06/12/12 11:30:00  AM,19.282,,,,
459,06/12/12 12:00:00  PM,19.377,,,,
460,06/12/12 12:30:00  PM,19.567,,,,
461,06/12/12 01:00:00  PM,19.662,,,,
462,06/12/12 01:30:00  PM,19.567,,,,
463,06/12/12 02:00:00  PM,19.662,,,,
464,06/12/12 02:30:00  PM,19.567,,,,
465,06/12/12 03:00:00  PM,19.567,,,,
466,06/12/12 03:30:00  PM,19.567,,,,
467,06/12/12 04:00:00  PM,19.948,,,,
468,06/12/12 04:30:00  PM,19.662,,,,
469,06/12/12 05:00:00  PM,19.853,,,,
470,06/12/12 05:30:00  PM,19.662,,,,
471,06/12/12 06:00:00  PM,19.948,,,,
472,06/12/12 06:30:00  PM,19.948,,,,
473,06/12/12 07:00:00  PM,19.948,,,,
474,06/12/12 07:30:00  PM,19.758,,,,
475,06/12/12 08:00:00  PM,19.758,,,,
476,06/12/12 08:30:00  PM,19.758,,,,
477,06/12/12 09:00:00  PM,19.662,,,,
478,06/12/12 09:30:00  PM,19.662,,,,
479,06/12/12 10:00:00  PM,19.567,,,,
480,06/12/12 10:30:00  PM,19.472,,,,
481,06/12/12 11:00:00  PM,19.472,,,,
482,06/12/12 11:30:00  PM,19.472,,,,
483,06/13/12 12:00:00  AM,19.472,,,,
484,06/13/12 12:30:00  AM,19.377,,,,
485,06/13/12 01:00:00  AM,19.377,,,,
486,06/13/12 01:30:00  AM,19.377,,,,
487,06/13/12 02:00:00  AM,19.377,,,,
488,06/13/12 02:30:00  AM,19.282,,,,
489,06/13/12 03:00:00  AM,19.282,,,,
